city,state,lat,lng
Kendall Park,NJ,40.420940,-74.560710
Kenilworth,NJ,40.676490,-74.290700
Kenvil,NJ,40.879820,-74.618490
Keyport,NJ,40.433160,-74.199590
Kingston,NJ,40.375380,-74.613490
Kingston Estates,NJ,39.923720,-74.987950
Kinnelon,NJ,41.001760,-74.367100
Lake Como,NJ,40.159840,-74.028190
Lake Hiawatha,NJ,40.882600,-74.381540
Lake Hopatcong,NJ,40.948430,-74.617100
Lake Mohawk,NJ,41.018430,-74.660160
Lake Telemark,NJ,40.956770,-74.497930
Lakehurst,NJ,40.014560,-74.311260
Lakewood,NJ,40.097890,-74.217640
Lambertville,NJ,40.365940,-74.942940
Landing,NJ,40.905100,-74.665160
Laurel Lake,NJ,39.339560,-75.029900
Laurel Springs,NJ,39.820110,-75.006280
Laurence Harbor,NJ,40.456770,-74.246530
Lavallette,NJ,39.970400,-74.068750
Lawnside,NJ,39.866500,-75.028230
Lawrenceville,NJ,40.297330,-74.729600
Lebanon,NJ,40.641770,-74.836000
Leisure Knoll,NJ,40.019010,-74.292090
Leisure Village,NJ,40.042620,-74.184860
Leisure Village East,NJ,40.030120,-74.164310
Leisure Village West-Pine Lake Park,NJ,40.004160,-74.266290
Leisuretowne,NJ,39.892340,-74.702100
Leonardo,NJ,40.417330,-74.062080
Leonia,NJ,40.861490,-73.988190
Lincoln Park,NJ,40.924270,-74.302090
Lincroft,NJ,40.330670,-74.120970
Linden,NJ,40.622050,-74.244590
Lindenwold,NJ,39.824280,-74.997670
Linwood,NJ,39.339840,-74.575160
Little Falls,NJ,40.868990,-74.208200
Little Ferry,NJ,40.852880,-74.042080
Little Silver,NJ,40.336780,-74.047080
Livingston,NJ,40.795930,-74.314870
Lodi,NJ,40.882320,-74.083200
Long Branch,NJ,40.304280,-73.992360
Long Valley,NJ,40.785930,-74.780160
Lumberton,NJ,39.965950,-74.805160
Lyndhurst,NJ,40.812040,-74.124310
Madison,NJ,40.759820,-74.417100
Madison Park,NJ,40.451500,-74.307920
Magnolia,NJ,39.949840,-74.660710
Mahwah,NJ,41.088710,-74.143760
Manahawkin,NJ,39.695400,-74.258750
Manasquan,NJ,40.126230,-74.049300
Manville,NJ,40.540940,-74.587660
Maple Shade,NJ,39.952610,-74.992390
Maplewood,NJ,40.731210,-74.273480
Margate City,NJ,39.327890,-74.503490
Marlboro,NJ,40.315390,-74.246260
Marlton,NJ,39.891220,-74.921830
Martinsville,NJ,40.601210,-74.559050
Matawan,NJ,40.414830,-74.229590
Mays Landing,NJ,39.452340,-74.727660
Maywood,NJ,40.902600,-74.061810
McGuire AFB,NJ,40.039770,-74.581740
Medford Lakes,NJ,39.858450,-74.802940
Mendham,NJ,40.775930,-74.600710
Mercerville,NJ,40.237050,-74.686550
Mercerville-Hamilton Square,NJ,40.231260,-74.672230
Merchantville,NJ,39.947340,-75.066560
Metuchen,NJ,40.543160,-74.363200
Middlebush,NJ,40.497600,-74.529320
Middlesex,NJ,40.572600,-74.492650
Middletown,NJ,40.394280,-74.117090
Midland Park,NJ,40.989260,-74.140700
Milford,NJ,40.568710,-75.094620
Millburn,NJ,40.724820,-74.304040
Milltown,NJ,40.456220,-74.443210
Millville,NJ,39.402060,-75.039340
Monmouth Beach,NJ,40.330390,-73.981530
Monmouth Junction,NJ,40.379000,-74.546540
Montclair,NJ,40.825930,-74.209030
Montvale,NJ,41.046760,-74.022920
Moonachie,NJ,40.841210,-74.045140
Moorestown-Lenola,NJ,39.965910,-74.964410
Morganville,NJ,40.376500,-74.244310
Morris Plains,NJ,40.821770,-74.480990
Morristown,NJ,40.796770,-74.481540
Mount Arlington,NJ,40.925930,-74.634880
Mount Ephraim,NJ,39.878450,-75.092670
Mount Holly,NJ,39.992890,-74.787660
Mount Laurel,NJ,39.934000,-74.891000
Mountain Lakes,NJ,40.894820,-74.432930
Mountainside,NJ,40.672320,-74.357370
Mullica Hill,NJ,39.739280,-75.224070
Mystic Island,NJ,39.544280,-74.382370
National Park,NJ,39.865950,-75.178790
Navesink,NJ,40.399550,-74.035420
Neptune City,NJ,40.200110,-74.027920
Netcong,NJ,40.898990,-74.706550
New Brunswick,NJ,40.486220,-74.451820
New Egypt,NJ,40.067610,-74.530710
New Milford,NJ,40.935100,-74.019030
New Providence,NJ,40.698430,-74.401540
Newark,NJ,40.735660,-74.172370
Newfield,NJ,39.546880,-75.026360
Newton,NJ,41.058150,-74.752670
North Arlington,NJ,40.788430,-74.133200
North Beach Haven,NJ,39.573170,-74.231530
North Bergen,NJ,40.804270,-74.012080
North Brunswick,NJ,40.454000,-74.482000
North Caldwell,NJ,40.864820,-74.258200
North Cape May,NJ,38.982060,-74.957950
North Haledon,NJ,40.955100,-74.185980
North Middletown,NJ,40.439550,-74.119030
North Plainfield,NJ,40.630100,-74.427370
North Wildwood,NJ,39.000670,-74.799330
Northfield,NJ,39.370390,-74.550150
Northvale,NJ,41.006490,-73.949030
Norwood,NJ,40.998150,-73.961800
Nutley,NJ,40.822320,-74.159870
Oak Valley,NJ,39.801220,-75.162400
Oakhurst,NJ,40.270940,-74.016250
Oakland,NJ,41.013150,-74.264310
Oaklyn,NJ,39.900950,-75.084620
Ocean Acres,NJ,39.743450,-74.280980
Ocean City,NJ,39.277620,-74.574600
Ocean Gate,NJ,39.926790,-74.133750
Ocean Grove,NJ,40.212060,-74.006530
Oceanport,NJ,40.318170,-74.015140
Ogdensburg,NJ,41.081760,-74.592380
Old Bridge,NJ,40.414830,-74.365430
Old Tappan,NJ,41.010650,-73.991250
Olivet,NJ,39.548170,-75.154630
Oradell,NJ,40.958710,-74.036810
Orange,NJ,40.770660,-74.232650
Oxford,NJ,40.803150,-74.989620
Palisades Park,NJ,40.848160,-73.997640
Palmyra,NJ,40.007060,-75.028230
Paramus,NJ,40.944540,-74.075420
Park Ridge,NJ,41.037600,-74.040700
Parsippany,NJ,40.857880,-74.425990
Passaic,NJ,40.856770,-74.128480
Paterson,NJ,40.916770,-74.171810
Paulsboro,NJ,39.830390,-75.240460
Peapack,NJ,40.716770,-74.656550
Pemberton,NJ,39.972060,-74.682940
Pemberton Heights,NJ,39.962610,-74.678770
Pennington,NJ,40.328440,-74.790720
Penns Grove,NJ,39.729560,-75.467970
Pennsauken,NJ,39.956220,-75.057950
Pennsville,NJ,39.653450,-75.516590
Perth Amboy,NJ,40.506770,-74.265420
Phillipsburg,NJ,40.693710,-75.190180
Pine Beach,NJ,39.935950,-74.170970
Pine Hill,NJ,39.784280,-74.992110
Pine Lake Park,NJ,40.003170,-74.256530
Pine Ridge at Crestwood,NJ,39.954560,-74.315150
Piscataway,NJ,40.499270,-74.399040
Pitman,NJ,39.732890,-75.131570
Plainfield,NJ,40.633710,-74.407370
Plainsboro Center,NJ,40.331770,-74.594600
Pleasantville,NJ,39.389840,-74.524040
Point Pleasant,NJ,40.083170,-74.068190
Point Pleasant Beach,NJ,40.091230,-74.047910
Pomona,NJ,39.478450,-74.575160
Pompton Lakes,NJ,41.005380,-74.290700
Port Monmouth,NJ,40.430110,-74.098470
Port Norris,NJ,39.245950,-75.035180
Port Reading,NJ,40.565380,-74.260420
Port Republic,NJ,39.520670,-74.485710
Presidential Lakes Estates,NJ,39.913730,-74.564600
Princeton,NJ,40.348720,-74.659050
Princeton Junction,NJ,40.317330,-74.619880
Princeton Meadows,NJ,40.331770,-74.563770
Prospect Park,NJ,40.937040,-74.174310
Rahway,NJ,40.608160,-74.277650
Ramblewood,NJ,39.928720,-74.943780
Ramsey,NJ,41.057320,-74.140980
Ramtown,NJ,40.120950,-74.143750
Randolph,NJ,40.848290,-74.581480
Raritan,NJ,40.569550,-74.632940
Red Bank,NJ,40.347050,-74.064310
Richwood,NJ,39.722610,-75.165460
Ridgefield,NJ,40.834270,-74.008750
Ridgefield Park,NJ,40.857040,-74.021530
Ridgewood,NJ,40.979260,-74.116530
Ringwood,NJ,41.113430,-74.245430
Rio Grande,NJ,39.014560,-74.881560
River Edge,NJ,40.928710,-74.039860
River Vale,NJ,40.995380,-74.012080
Riverdale,NJ,40.993990,-74.303480
Riverton,NJ,40.011500,-75.014890
Robbinsville,NJ,40.214550,-74.619320
Robertsville,NJ,40.346220,-74.287920
Rochelle Park,NJ,40.907320,-74.075140
Rockaway,NJ,40.901210,-74.514320
Roebling,NJ,40.115940,-74.786270
Roseland,NJ,40.820660,-74.293760
Roselle,NJ,40.652230,-74.258820
Roselle Park,NJ,40.664550,-74.264310
Rosenhayn,NJ,39.478170,-75.131290
Rossmoor,NJ,40.336500,-74.473490
Rumson,NJ,40.372050,-73.999030
Runnemede,NJ,39.852340,-75.067950
Rutherford,NJ,40.826490,-74.106810
Saddle Brook,NJ,40.898990,-74.092640
Saddle River,NJ,41.031760,-74.102090
Salem,NJ,39.571780,-75.467140
Sayreville,NJ,40.459270,-74.360980
Sayreville Junction,NJ,40.465380,-74.330430
Scotch Plains,NJ,40.655380,-74.389870
Sea Bright,NJ,40.361500,-73.974030
Sea Girt,NJ,40.132060,-74.034580
Sea Isle City,NJ,39.153450,-74.692940
Seabrook Farms,NJ,39.500950,-75.217960
Seaside Heights,NJ,39.944290,-74.072910
Seaside Park,NJ,39.926790,-74.077080
Secaucus,NJ,40.789550,-74.056530
Sewaren,NJ,40.552050,-74.258760
Sewell,NJ,39.766500,-75.144340
Shark River Hills,NJ,40.194000,-74.048750
Ship Bottom,NJ,39.642900,-74.180420
Short Hills,NJ,40.747880,-74.325430
Shrewsbury,NJ,40.329550,-74.061530
Sicklerville,NJ,39.717340,-74.969330
Silver Ridge,NJ,39.963000,-74.238000
Singac,NJ,40.886770,-74.240980
Sixmile Run,NJ,40.457610,-74.511540
Smithville,NJ,39.494010,-74.457090
Society Hill,NJ,40.533990,-74.457930
Somerdale,NJ,39.844000,-75.022670
Somers Point,NJ,39.317620,-74.594600
Somerset,NJ,40.497600,-74.488490
Somerville,NJ,40.574270,-74.609880
South Amboy,NJ,40.477880,-74.290700
South Belmar,NJ,40.170950,-74.027360
South Bound Brook,NJ,40.553440,-74.531540
South Hackensack,NJ,40.862600,-74.047920
South Old Bridge,NJ,40.408160,-74.354320
South Orange,NJ,40.748990,-74.261260
South Plainfield,NJ,40.579270,-74.411540
South River,NJ,40.446490,-74.385980
South Toms River,NJ,39.942060,-74.204310
South Vineland,NJ,39.445950,-75.028790
Sparta,NJ,41.033430,-74.638490
Spotswood,NJ,40.391770,-74.398480
Spring Lake,NJ,40.153450,-74.028190
Spring Lake Heights,NJ,40.152000,-74.039000
Springdale,NJ,39.881000,-74.970000
Springfield,NJ,40.704910,-74.317230
Stanhope,NJ,40.902880,-74.709050
Stratford,NJ,39.826780,-75.015450
Strathmore,NJ,40.395940,-74.213480
Succasunna,NJ,40.868430,-74.640440
Summit,NJ,40.715620,-74.364680
Surf City,NJ,39.662060,-74.165140
Sussex,NJ,41.209820,-74.607660
Swedesboro,NJ,39.747610,-75.310470
Teaneck,NJ,40.897600,-74.015970
Ten Mile Run,NJ,40.413010,-74.602230
Tenafly,NJ,40.925380,-73.962920
Tinton Falls,NJ,40.304280,-74.100420
Toms River,NJ,39.953730,-74.197920
Totowa,NJ,40.905100,-74.209870
Trenton,NJ,40.217050,-74.742940
Tuckerton,NJ,39.603170,-74.340150
Turnersville,NJ,39.773170,-75.051280
Twin Rivers,NJ,40.264000,-74.491260
Union,NJ,40.697600,-74.263200
Union Beach,NJ,40.446500,-74.178200
Union City,NJ,40.779550,-74.023750
Upper Montclair,NJ,40.846210,-74.201260
Upper Pohatcong,NJ,40.677470,-75.155800
Upper Saddle River,NJ,41.058430,-74.098480
Ventnor City,NJ,39.340390,-74.477370
Vernon Center,NJ,41.188790,-74.504050
Vernon Valley,NJ,41.236760,-74.487100
Verona,NJ,40.829820,-74.240150
Victory Gardens,NJ,40.875930,-74.542380
Victory Lakes,NJ,39.633170,-74.966000
Villas,NJ,39.028720,-74.938510
Vincentown,NJ,39.934000,-74.748490
Vineland,NJ,39.486230,-75.025730
Vista Center,NJ,40.159280,-74.317920
Voorhees,NJ,40.479500,-74.490620
Waldwick,NJ,41.010650,-74.117920
Wallington,NJ,40.853160,-74.113750
Wanamassa,NJ,40.231780,-74.025420
Wanaque,NJ,41.038150,-74.294040
Waretown,NJ,39.791510,-74.195140
Warren Township,NJ,40.608220,-74.518030
Washington,NJ,40.758430,-74.979340
Watchung,NJ,40.637880,-74.450990
Wayne,NJ,40.925380,-74.276540
Weehawken,NJ,40.769550,-74.020420
Wenonah,NJ,39.794560,-75.148790
West Belmar,NJ,40.169280,-74.035420
West Caldwell,NJ,40.848520,-74.296950
West Cape May,NJ,38.938720,-74.941840
West Freehold,NJ,40.242060,-74.301260
West Long Branch,NJ,40.290390,-74.017640
West Milford,NJ,41.131210,-74.367370
West New York,NJ,40.787880,-74.014310
West Orange,NJ,40.798710,-74.239040
Westfield,NJ,40.658990,-74.347370
Weston,NJ,40.522000,-74.578000
Westville,NJ,40.844540,-74.299590
Westwood,NJ,40.991210,-74.032640
Wharton,NJ,40.893150,-74.581830
Whippany,NJ,40.824540,-74.417100
White Horse,NJ,40.190670,-74.702380
White Meadow Lake,NJ,40.923710,-74.510710
Whitehouse Station,NJ,40.615380,-74.770440
Whitesboro,NJ,39.039000,-74.856840
Whitesboro-Burleigh,NJ,39.043050,-74.865380
Whittingham,NJ,40.329820,-74.445110
Wildwood,NJ,38.991780,-74.814890
Wildwood Crest,NJ,38.974840,-74.833500
Williamstown,NJ,39.686230,-74.995170
Willingboro,NJ,40.027890,-74.869050
Winfield,NJ,40.642600,-74.285430
Wood-Lynne,NJ,39.917340,-75.096290
Wood-Ridge,NJ,40.845660,-74.087920
Woodbine,NJ,39.241780,-74.815170
Woodbridge,NJ,40.557600,-74.284590
Woodbury,NJ,39.838170,-75.152680
Woodbury Heights,NJ,39.817060,-75.155180
Woodcliff Lake,NJ,41.023430,-74.066530
Woodland Park,NJ,40.889820,-74.194870
Woodstown,NJ,39.651500,-75.328250
Wyckoff,NJ,41.009540,-74.172920
Yardville,NJ,40.181220,-74.664320
Yorketown,NJ,40.307890,-74.337650
Agua Fria,NM,35.654480,-106.022240
Alamo,NM,34.420890,-107.510880
Alamogordo,NM,32.899530,-105.960270
Albuquerque,NM,35.084490,-106.651140
Angel Fire,NM,36.393090,-105.285010
Anthony,NM,32.003990,-106.605830
Arenas Valley,NM,32.793960,-108.184210
Arroyo Seco,NM,36.516690,-105.569180
Artesia,NM,32.842330,-104.403300
Atoka,NM,32.769560,-104.388850
Aztec,NM,36.822230,-107.992850
Bayard,NM,32.761740,-108.130600
Belen,NM,34.662840,-106.776420
Berino,NM,32.070930,-106.621380
Bernalillo,NM,35.300040,-106.551140
Black Rock,NM,35.088370,-108.791190
Bloomfield,NM,36.711120,-107.984510
Boles Acres,NM,32.807030,-105.986100
Bosque Farms,NM,34.854780,-106.705300
Cannon Air Force Base,NM,34.396890,-103.324440
Capitan,NM,33.545360,-105.572200
Carlsbad,NM,32.420670,-104.228840
Carnuel,NM,35.063940,-106.457250
Carrizozo,NM,33.641740,-105.877210
Chama,NM,36.903070,-106.579480
Chaparral,NM,32.023760,-106.385660
Chimayo,NM,36.003910,-105.946970
Church Rock,NM,35.533910,-108.599800
Clayton,NM,36.451690,-103.184100
Clovis,NM,34.404800,-103.205230
Columbus,NM,31.827600,-107.640020
Corrales,NM,35.237820,-106.606690
Crownpoint,NM,35.678080,-108.151180
Deming,NM,32.268700,-107.758640
Dexter,NM,33.197330,-104.373020
Doña Ana,NM,32.389540,-106.813900
Dulce,NM,36.933620,-106.998930
Edgewood,NM,35.061440,-106.191410
El Cerro,NM,34.774000,-106.704000
El Cerro Mission,NM,34.762270,-106.644500
El Rancho,NM,35.889190,-106.079750
El Valle de Arroyo Seco,NM,35.962800,-106.029470
Eldorado at Santa Fe,NM,35.526420,-105.934740
Elephant Butte,NM,33.148680,-107.184750
Enchanted Hills,NM,35.336760,-106.592960
Española,NM,35.991130,-106.080580
Estancia,NM,34.758390,-106.055850
Eunice,NM,32.437340,-103.159080
Farmington,NM,36.728060,-108.218690
Flora Vista,NM,36.794450,-108.080350
Fort Sumner,NM,34.471730,-104.245530
Gallup,NM,35.528080,-108.742580
Grants,NM,35.147600,-107.852610
Hagerman,NM,33.115110,-104.326910
Hatch,NM,32.665360,-107.153070
Hobbs,NM,32.702610,-103.136040
Holloman Air Force Base,NM,32.848270,-106.099770
Hurley,NM,32.699240,-108.131990
Jal,NM,32.113180,-103.193510
Jarales,NM,34.613120,-106.763640
Jemez Pueblo,NM,35.614220,-106.728320
Keeler Farm,NM,32.316070,-107.760230
Kirtland,NM,36.734170,-108.359800
La Cienega,NM,35.562810,-106.130860
La Huerta,NM,32.442900,-104.221060
La Luz,NM,32.977870,-105.941930
La Mesilla,NM,35.948360,-106.070580
La Puebla,NM,35.989190,-105.996410
La Union,NM,31.950660,-106.661660
Laguna,NM,35.036710,-107.382820
Las Cruces,NM,32.312320,-106.778340
Las Maravillas,NM,34.738150,-106.668540
Las Vegas,NM,35.593930,-105.223900
Lee Acres,NM,35.148660,-106.646970
Lordsburg,NM,32.350360,-108.708660
Los Alamos,NM,35.888080,-106.306970
Los Chavez,NM,34.725710,-106.757260
Los Lunas,NM,34.806170,-106.733360
Los Ranchos de Albuquerque,NM,35.161990,-106.642800
Loving,NM,32.286230,-104.095770
Lovington,NM,32.944010,-103.348550
McIntosh,NM,34.864780,-106.051690
Meadow Lake,NM,34.801440,-106.543630
Mescalero,NM,33.157590,-105.774150
Mesilla,NM,32.270090,-106.800840
Mesquite,NM,32.164540,-106.696660
Milan,NM,35.169760,-107.890890
Monterey Park,NM,34.758980,-106.640850
Mora,NM,35.974200,-105.330010
Moriarty,NM,34.990050,-106.049190
Mosquero,NM,35.776980,-103.956640
Nambe,NM,35.893360,-105.982520
Navajo,NM,36.946120,-107.063090
North Valley,NM,35.173380,-106.623360
Ohkay Owingeh,NM,36.050820,-106.068970
Paradise Hills,NM,35.200600,-106.701140
Pecos,NM,35.574200,-105.675020
Peralta,NM,34.837000,-106.690580
Placitas,NM,35.306980,-106.424750
Pojoaque,NM,35.892800,-106.023080
Ponderosa Pine,NM,34.976990,-106.324190
Portales,NM,34.186190,-103.334400
Questa,NM,36.703910,-105.595010
Radium Springs,NM,32.501200,-106.928070
Ranchos de Taos,NM,36.358640,-105.609460
Raton,NM,36.903360,-104.439150
Reserve,NM,33.713110,-108.757840
Rio Communities,NM,34.649590,-106.734030
Rio Rancho,NM,35.233380,-106.664470
Roswell,NM,33.394370,-104.524910
Ruidoso,NM,33.331750,-105.673040
Ruidoso Downs,NM,33.328970,-105.604430
San Felipe Pueblo,NM,35.433920,-106.446690
San Miguel,NM,32.155380,-106.735000
San Ysidro,NM,32.350930,-106.811120
Sandia Heights,NM,35.176990,-106.491410
Sandia Knolls,NM,35.163930,-106.311410
Santa Clara,NM,32.779520,-108.150320
Santa Clara Pueblo,NM,35.965580,-106.088630
Santa Fe,NM,35.686980,-105.937800
Santa Rosa,NM,34.938670,-104.682490
Santa Teresa,NM,31.855940,-106.639160
Santo Domingo Pueblo,NM,35.514760,-106.365860
Shiprock,NM,36.785550,-108.687030
Silver City,NM,32.770070,-108.280330
Skyline-Ganipa,NM,35.032790,-107.613960
Socorro,NM,34.058400,-106.891420
South Valley,NM,35.010050,-106.678080
Spencerville,NM,36.820000,-108.058130
Sunland Park,NM,31.796500,-106.579990
Taos,NM,36.407250,-105.573070
Taos Pueblo,NM,36.438640,-105.544450
Texico,NM,34.388690,-103.051340
Thoreau,NM,35.402530,-108.223400
Tierra Amarilla,NM,36.700290,-106.549760
Tome,NM,34.740890,-106.728360
Truth or Consequences,NM,33.128400,-107.252810
Tucumcari,NM,35.171910,-103.726860
Tularosa,NM,33.073970,-106.018600
Twin Lakes,NM,35.709190,-108.774810
University Park,NM,32.283430,-106.753340
Upper Fruitland,NM,36.715840,-108.314240
Vado,NM,32.111760,-106.662500
Valencia,NM,34.799500,-106.700300
Waterflow,NM,36.759720,-108.481750
West Hammond,NM,36.680710,-108.049210
White Rock,NM,35.827530,-106.203910
White Sands,NM,32.380930,-106.479440
Zuni Pueblo,NM,35.072530,-108.850640
Alamo,NV,37.364960,-115.164460
Battle Mountain,NV,40.642130,-116.934270
Beatty,NV,36.908560,-116.759230
Boulder City,NV,35.978590,-114.832490
Bunkerville,NV,36.773030,-114.128020
Caliente,NV,37.614960,-114.511940
Carlin,NV,40.713810,-116.103970
Carson City,NV,39.163800,-119.767400
Cold Springs,NV,39.680190,-119.976590
Dayton,NV,39.237140,-119.592950
East Valley,NV,38.943400,-119.699230
Elko,NV,40.832420,-115.763120
Ely,NV,39.247440,-114.888630
Enterprise,NV,36.025250,-115.241940
Eureka,NV,39.512710,-115.960610
Fallon,NV,39.473530,-118.777370
Fernley,NV,39.607970,-119.251830
Gardnerville,NV,38.941300,-119.749620
Gardnerville Ranchos,NV,38.888240,-119.741290
Golden Valley,NV,39.615470,-119.826580
Goldfield,NV,37.708540,-117.235630
Hawthorne,NV,38.524640,-118.624580
Henderson,NV,36.039700,-114.981940
Incline Village,NV,39.251300,-119.972970
Indian Hills,NV,39.086020,-119.784070
Jackpot,NV,41.983240,-114.674760
Johnson Lane,NV,39.047960,-119.722120
Kingsbury,NV,38.977130,-119.906850
Las Vegas,NV,36.174970,-115.137220
Laughlin,NV,35.167780,-114.573020
Lemmon Valley,NV,39.636020,-119.843250
Lovelock,NV,40.179350,-118.473480
McGill,NV,39.404940,-114.778630
Mesquite,NV,36.805530,-114.067190
Minden,NV,38.954070,-119.765730
Moapa Town,NV,36.682190,-114.594160
Moapa Valley,NV,36.580530,-114.470260
Mogul,NV,39.513800,-119.926030
Nellis Air Force Base,NV,36.246070,-115.057210
North Las Vegas,NV,36.198860,-115.117500
Pahrump,NV,36.208290,-115.983910
Paradise,NV,36.097190,-115.146660
Pioche,NV,37.929690,-114.452210
Reno,NV,39.529630,-119.813800
Sandy Valley,NV,35.816920,-115.632230
Silver Springs,NV,39.415470,-119.224610
Smith,NV,38.800470,-119.327380
Smith Valley,NV,38.784210,-119.344250
Spanish Springs,NV,39.649080,-119.707410
Sparks,NV,39.534910,-119.752690
Spring Creek,NV,40.726590,-115.585900
Spring Valley,NV,36.108030,-115.245000
Stagecoach,NV,39.373800,-119.374060
Summerlin South,NV,36.117080,-115.330010
Sun Valley,NV,39.596300,-119.776020
Sunrise Manor,NV,36.211080,-115.073060
Tonopah,NV,38.067160,-117.230080
Topaz Ranch Estates,NV,38.735650,-119.500790
Verdi,NV,39.518240,-119.988810
Virginia City,NV,39.309630,-119.649620
Wells,NV,41.111590,-114.964490
West Wendover,NV,40.739100,-114.073350
Whitney,NV,36.098310,-115.036300
Winchester,NV,36.129970,-115.118890
Winnemucca,NV,40.972960,-117.735680
Yerington,NV,38.985750,-119.162930
Adams,NY,43.809230,-76.024090
Adams Center,NY,43.860060,-76.005480
Addison,NY,42.102850,-77.233590
Airmont,NY,41.100930,-74.116250
Akron,NY,43.020890,-78.495300
Alabama,NY,43.096450,-78.390860
Albany,NY,42.652580,-73.756230
Albertson,NY,40.773430,-73.643180
Albion,NY,43.246450,-78.193630
Alden,NY,42.900060,-78.491970
Alexandria Bay,NY,44.335880,-75.917730
Alfred,NY,42.254240,-77.790550
Allegany,NY,42.090060,-78.494190
Altamont,NY,42.700630,-74.033740
Amagansett,NY,40.973710,-72.143690
Amherst,NY,42.978390,-78.799760
Amityville,NY,40.678990,-73.417070
Amsterdam,NY,42.938690,-74.188190
Andover,NY,42.156460,-77.795550
Angola,NY,42.638390,-79.027820
Angola on the Lake,NY,42.654780,-79.048930
Apalachin,NY,42.069520,-76.154650
Aquebogue,NY,40.944540,-72.627040
Arcade,NY,42.533950,-78.423070
Ardsley,NY,41.010650,-73.843750
Arlington,NY,41.695930,-73.896800
Armonk,NY,41.126480,-73.714020
Arrochar,NY,40.598440,-74.072640
Arverne,NY,40.591220,-73.795970
Astoria,NY,40.772050,-73.930140
Athens,NY,42.260360,-73.809570
Atlantic Beach,NY,40.588990,-73.729020
Attica,NY,42.864230,-78.280290
Auburn,NY,42.931730,-76.566050
Augusta,NY,42.974790,-75.501290
Averill Park,NY,42.633970,-73.553730
Avon,NY,42.912010,-77.745560
Babylon,NY,40.695660,-73.325680
Bainbridge,NY,42.293410,-75.479350
Baiting Hollow,NY,40.956210,-72.744270
Baldwin,NY,40.656490,-73.609300
Baldwin Harbor,NY,40.639550,-73.608460
Baldwinsville,NY,43.158680,-76.332710
Ballston Lake,NY,42.911740,-73.868180
Ballston Spa,NY,43.000910,-73.849010
Balmville,NY,41.534820,-74.014860
Bardonia,NY,41.109540,-73.996250
Barnum Island,NY,40.604550,-73.644020
Barryville,NY,41.477590,-74.911000
Batavia,NY,42.998120,-78.187520
Bath,NY,42.337020,-77.317760
Bath Beach,NY,40.604550,-74.004310
Battery Park City,NY,40.711490,-74.016250
Baxter Estates,NY,40.834820,-73.695410
Bay Park,NY,40.633160,-73.670410
Bay Shore,NY,40.725100,-73.245390
